image_id,split,label,label_index,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image_sha256,annotation_sha256,source_group
p1_01289,train,walking,2,215,96,282,275,a6cf0a5c4c09177a886333500805ebb56f94b65ecc4a99111eb9c98d73d77493,7d728554c3ea81136b48eef9b2f68e0b0ec97875340caf8b332b65f13d53c952,source_p1_01289
p1_01290,train,jumping,5,83,122,229,470,1cca2f905ab120700b22d5e0430bb0103bf8e1f751c32e4c42b22c88beeef0a3,473ece65c8aa6f876283101b4a9c5ff0db154be7e4e5fa49fd06cc4cbb54f63e,source_p1_01290
p1_01291,train,sitting,0,147,181,273,412,54cc78cf217994b56ba0d604762be0b7bdd38389cb5e3a48bc4eac3e57e9b608,b1b3e56c5b9c4b251b30ae79e086e0726c610a5c54b11d87e3c561c15fd59d2a,source_p1_01291
p1_01292,val,standing,1,89,77,305,507,9f795a3407145a9fb1a9ba09bb3afc49dca5da99083eb5fde7d43c880be954be,2ac5afde3e3e091162c2da4963cd4c6190a5737171856b31321ded7c2378e3b8,source_p1_01292
p1_01293,val,standing,1,257,72,396,338,0f5aecd04548c90fe05eacc19b05dcc9e539548b3f83611ef3be19c4f25db990,ea77d09122fe884b59d7e63b6a8e60e31b6c6c901abddedf7bc1bdde773b5154,source_p1_01293
p1_01294,test,walking,2,120,49,267,533,f4cc1e12fbf6d6b5ca43b59e54f1ea2c7571e8291a6da3aabc9b46c741227ba6,4e00fed197e1ba0249552ac42444a41bd7f1331039bf265e18f8301cc6582a9b,source_p1_01294
p1_01295,test,sitting,0,7,10,270,338,f848770239002d1871eb95d4c13bfa1b2bd12fd3ec4ff21d1a71dfa5877f5f60,df7d4bc70ac0e9ed42732bcdc8d55bca657d9127182227b14ff8451b8f1de794,source_p1_01295
p1_01296,test,jumping,5,69,18,245,229,74b2e30dd493f43acd4e6b190f4c25108874079bcc5b658c56424ca2d3be293b,71820a634b9d2bda5d43ed88b9150dd1770e6b423dcb2f33a71cda45abc320cb,source_p1_01296
p1_01297,test,sitting,0,142,112,245,361,ca1acacb1a7c6f02af13df59fbdb9a515a56dd41470ac6f17f730ad188e7e439,b1ea490167ebf93a18e07a29af81adc14aab054c9ac2a70acb2f8b38f8c65974,source_p1_01297
p1_01298,train,sitting,0,249,6,509,339,cfdd72b5d57ccd365d5ba7edc71b7eaf262189678cb4ee1d442dae8b7100b062,eb73df99511618870225f8b9f657d02e25932f3ea9095bf3f186f4416f5addc7,source_p1_01298
p1_01299,train,jumping,5,203,94,439,296,b9ee8cca94b15227aaaa711b1379b2d3a6e10fabcc4725e0722686a509f19042,5d9e2d4921dc3d2ceeebc4941d82b75b93bda3ae8ab8dc7afff34b8be5f63fe3,source_p1_01299
p1_01300,train,standing,1,86,208,128,315,796fc9ebac13327c38af0c9c624df1b4621411d2da7fc5d6cbbef6864fe779fe,ecacb90ab097f2343a82d1c0c1b89be7f6091eaf88aeae3033e9f203ef3af4d8,source_p1_01300
p1_01301,train,sitting,0,132,33,413,330,cb9aceda677634149abad5fda6d2fca6310be80dfdbf69681a023cc4425a4ad6,0dfbe5c0b15dfb708c025dbb4011696ba69d3b2d33dfc939123531ba0ff081b9,source_p1_01301
p1_01302,train,sitting,0,50,227,171,448,01a90e33c634cd75ac511d342bfea116c595e99a46a0f90000d8c22fa7cc0ae1,c7bb0329c26e3362a604edfad384f08ea427fe05711482ebd99d8ca1531a440d,source_p1_01302
p1_01303,val,walking,2,287,25,425,337,5eed591bf610d7060c4cfbd869d2223ec537007d1288b755b66294c650672766,dc89aebbfb67f6b606d4e51d175398873045cfa236f7a3995dfa2e8c96ca9d8b,source_p1_01303
p1_01304,train,running,3,186,98,284,322,96758e9a37876aaddeee3924dfc3422d66c19c6736a75ed35998ab36e9a25e31,a95b0607ececdd89403f34e3010b2517bb6c6be7d7216444ddd3c6002030df29,source_p1_01304
p1_01305,train,stretching,8,197,180,252,230,d18ef0e30f79d0497faa7ca37ce08b6d7cb9bff7d8f445c123e1ab56973d0e90,4cd717480692efc209496b6211530aff04f29d93b0448668df83641c802b3481,source_p1_01305
p1_01306,train,running,3,55,64,317,348,a27b8f9cd5b02a7e7288934f35980654a44c5d5d983a3015e75fa2062b6db09d,79dc8ebee14586831daf132cb0a958393bb97d96a7ecd2aa9d4da89c9a497e52,source_p1_01306
p1_01307,train,running,3,77,100,243,488,9dcec02771b3cd5da3e24de84775056750a8a9c38d7b0c030c908461c744305f,4634b3492f7ef20ff4e431b9ec414ca39135183985c049aee97e2e58b0801411,source_p1_01307
p1_01308,train,lying,6,188,92,483,336,ddef863b4ac71d3cef8c093fb967f735714f2f5b2172064d38a3f98e3f70f6b1,3faf616bc3b0283cc044b29e11f88347b70fd47c626c4b8d0601b20f3251807e,source_p1_01308
p1_01309,test,standing,1,159,90,276,419,13c4cd55b2e5ebae89aa6ed4e90fe315f477c7b39452f7f3a7ee5655f84a0d69,f42811f1301635cb7af5b905f94785d5032ccb74d816c30f1772fbb0880d8235,source_p1_01309
p1_01310,train,standing,1,158,88,228,303,b353e109202fb4c34a685852bade285975f11614d39b1badef37838ccbdfc465,58516cddb337b255cca2396be4fb4f08a16ce8322df6f669d24e30d176fbcc5c,source_p1_01310
p1_01311,val,bending,4,96,199,196,316,c1bb0d6895cbde3aa49a98267d605a6094ed83e4e60553a1993b80c54fdc3b0f,397dfb7ba51153c4091393e091d0bf15daf8a597754096f7db454e995db28209,source_p1_01311
p1_01312,train,standing,1,210,165,320,483,dd25d51391a7ea588ac0863f31747a5bd05351c268db9aefe6e7cc91c4cac611,d1be3e9794ab2da312020e5b75cbc61d5a0091203ce88fb0ae86b353c27bea65,source_p1_01312
p1_01313,val,standing,1,192,131,277,335,3404884f4bd1fd91d91df3827389ac53389a4851b804d969c7eb99bfa3194859,e886304312e20c759672dd64fa7cb12d14b3caa7ee82bc65396c3e84ce3e0f9a,source_p1_01313
p1_01314,train,jumping,5,165,40,402,268,70aaa93aad7c4c4091db0c67b786d81371160bec0e52343ed1b842f432ee42ff,1d087706cd5e4370995263bc787842ff583f1420184544081aefca31e30a6e10,source_p1_01314
p1_01315,train,walking,2,342,91,470,349,ba61d8202975a46817cfbaa449810c5111cbb17c8128066110544cd7b3e29f2b,3961a070c541cdcb4508766dfe5af6909b5337583d1ad62e6985ff66737b12b7,source_p1_01315
p1_01316,train,standing,1,227,192,268,330,1b14a2de64dbb3e2038a93c740d3f72a7cb451dda37e193c261e9659cc9d3f4a,242d0bfde8d4f8abbde362a10d3a126ccb19f32a16008f04dab25ac05f716de2,source_p1_01316
p1_01317,test,walking,2,232,2,370,321,76644e5639ef65e2afcd7fe020bf286aed0bd459a67a511f799e95784ac8ef3c,2a9a1f402805d7f794f1f89e5abcbe941f1952e9bb95f7f43135c4b0197d537e,source_p1_01317
p1_01318,test,bending,4,204,51,248,111,9ee3a11616c7afbbd023ea652252f6eecdb67af98e2644fb4baddde7b9e47a9a,e1d11c7048d5e10a2ba8f725d46ade7406475cb37eaedc36049b7b726cf1985a,source_p1_01318
p1_01319,train,jumping,5,194,118,289,266,f4131e8b441c5861fe48639257cd29069e7c24249da5ee2be77d61c3b95bbca7,47ccae77ea7fb889f6645612866710dbeb0d81da2b9b57dc07290fbca7bcc93b,source_p1_01319
p1_01320,test,sitting,0,145,121,247,338,e9d10534618ba82702f10335cbfb25a6993d5b9d5fc73cf7a74fa8310baa8f28,f9728306ccfc653c348653637dcb722f14d24bb1a7ff1772c76a616bc5b92723,source_p1_01320
p1_01321,val,standing,1,77,18,258,453,43175802f91952ee854c0aaea8d32f025aa80b49332ed7b90edf7508ccabe7be,8d41d561cb3138a6d7bdf1b030ce9888ac7c95d4be2f4274004ab7539ec51d0f,source_p1_01321
p1_01322,test,bending,4,65,0,282,375,fe86631e1a2fa14d764c6c1d0e0920cfbcb01ae2aeacc53942a6886f0c572a60,f416a6b72f0d27550d02b85f8e9490019f38d64e505e6e27c392ba7382ea125f,source_p1_01322
p1_01323,train,standing,1,196,67,314,329,be15cb294f195b06bd24afbd918d24dc14b71aa8770a7f642ecdb7753a4ba38c,89a3cfe2ac8e1d3e6e6eb05813b1b585647874aa89e9c7fd9072f44a3c74359c,source_p1_01323
p1_01324,test,jumping,5,127,88,239,302,57580a2bc83846d3b63460638c517d4e1e9293df979d2890668c655ea6800d71,c257dda6bc8c361332996cb01e83dd0a2ff5d84814ec8c614578ecce483e8876,source_p1_01324
p1_01325,train,standing,1,156,95,229,318,0d27bcd3792fea8e265d70ded89403d2cb21af29eae96b1a01f19bca29cc766c,b1ae87d44bf1a901655875313f72942c86eac3acaba21af55c7842ef167f1084,source_p1_01325
p1_01326,train,sitting,0,42,57,274,507,5d32577da55db883670022c2014b82fe25cc331b6de1e74c4d946bedbf58f8e9,7fa20323769a7a5e79406b63606a346f97580bfe8276cb9ce6870865743aa5d4,source_p1_01326
p1_01327,val,standing,1,154,70,248,344,73c01cf37eb26901240583f376a6e27d9ae4e5a9f135d8f41348a04d116593a8,3e689b10d1008cae1155b255af29f785ad43cc16e6d13be71b3c9aff97c258fb,source_p1_01327
p1_01328,train,lying,6,88,6,517,334,6a2426cc8654cbda83ed940c8f66046fbeb151c1412e528a36fbdecdcda252d5,cece3389b3bf0a0dc6880cc737f7173760c562867906e7eaa4e4fdc64bfb8ca7,source_p1_01328
p1_01329,train,walking,2,249,137,307,291,2408e083bb7daad5b29f998079f64dc1871a79028581695a8d0c22fab1bf6564,46bfc2889e0a84e9fc1946abbc16565191a097d5bb1ead572b2a4cc18c4cb331,source_p1_01329
p1_01330,train,running,3,172,0,374,150,04882e996598eb9d1ecc24fe71a302df5660d67fa2fb23208e92c11ad1fc4962,32128674ae8b870b88a2713b7b2f5acc9273191a6e31ab591595196076909657,source_p1_01330
p1_01331,train,stretching,8,185,98,303,305,fa036fad725f0fdcefd0f167c548898ca7ae301b57539ecf1e44b027a55aa7e1,a23ee2a344e6e8d26d2e9630a3287c6031a7539cb64ed09d01a53bffb3038aa2,source_p1_01331
p1_01332,val,stretching,8,31,189,356,286,8527e0f9c9025d301e0d3b7fa194141a74becf76a8b66ed8224102d59ae90657,24995738aaf4172d9c0fec0eca678f14c85d9c579ba023954b1e6380e7fb2b15,source_p1_01332
p1_01333,train,walking,2,330,105,478,396,a76ca098bcb963e87de32d3427dffec2285f0a0da5b37f5c9f1d72aa1b779c96,15f7744638ecb3c7072c86b733fbdb91ebcbad6387de29b32fafc2a8be36f062,source_p1_01333
p1_01334,val,jumping,5,66,44,426,265,9933957d747a11252ed8f122cf501ba714d4588fd6585d7f5a9a6ab0a47cd961,29735c5a11a6f1ce01a70837b941a51d61d94359792f466861df184e9b4ab97f,source_p1_01334
p1_01335,train,walking,2,113,110,233,411,2df522b7abd48cf770dbe8054cba729be8400624aeee81e137bb9fa98804acaa,9f360e590932c975d865e5c5754fefca405b83f60e61e2e61963df401a2604d8,source_p1_01335
p1_01336,train,standing,1,138,205,208,434,43b8a89b6f1f3e19dc752d7b14b385ee840c8f09414f6f9af3e9e39e419b1cdc,4157ee06760a21a627035288e3add4f7d5c35336eba1bbe8634cf895a367b561,source_p1_01336
p1_01337,val,running,3,98,55,183,273,bd2a3e5045f724e4bfc89eb5630b8b5d42c1aae21e0db5c44ef6884568e43d16,8a58461fc08b9f2cc9fdf7e9a4090d8b80ce687a6067edca52790af9999bfb04,source_p1_01337
p1_01338,val,standing,1,117,139,236,475,24b81e949156fe13ed359e3364e814e2683aee7b4e8c6c2692af01dd2bd7af45,984f267ccb9b849f7f547fe93ed4c6ad12b2438b89664fe0e3623fad1d9b49a4,source_p1_01338
p1_01339,train,stretching,8,77,58,234,493,72ae0975389989fef150fc5f67683b749cfd2e3252265d55ef2712d745cc3eda,adfc3df2027c508b96dd74fcd37558b3a25e6574190f8aa178d58285ac44289a,source_p1_01339
p1_01340,val,sitting,0,85,35,237,162,73489d82095390139aaaed49397783b2d060f33a3022631c8e97c33b2908a70d,29e6f66e8534044f2aab5dd8b49bceae2f702f2d0bfd3fe748f1dad27046d4d7,source_p1_01340
p1_01341,train,jumping,5,270,131,345,225,bac28dea3cd000950286e96654a3ba148b477cd1c053e5471e9d62b8bf28e03b,8548f6ca43c9e1e52e498af3366356f746a620fbcba1bc38510c2fd057a73a0b,source_p1_01341
p1_01342,test,jumping,5,94,2,257,315,90b8b66b0328108a83f2e7c7ae6140b072a9492f3eefdda17ff7f65cd0752460,f6aa59576de9db069cf7cdebcd94cbdfcb79925ac093841352871e6e8ed7fbe0,source_p1_01342
p1_01343,train,standing,1,173,173,241,354,e35ea5790017ac86fb31872c67c395e13a20b5f251c3f76f37e821505bf92bf5,8f6b763ffbae25d7a585c67f6e949f1c8db3ebb410e8013fb41251d138483589,source_p1_01343
p1_01344,train,jumping,5,59,17,327,383,825bab116f6f0cbd7951e24bbf9fbf6dcca4db8b66e9a35dda9ba79b61b05d53,580236815c49d8c4d6b75384a3c10a8fb04277f483faabb79a68eddb7f70cf7c,source_p1_01344
p1_01345,test,jumping,5,100,0,350,114,50501fc62225ad76ea176cd40537f3080751e2dd94dd7188a96061b7b89ca563,93f0dddb22bcb66fc30360a21d20c4c11ffeca6d47632b50b1850aa60db2da8e,source_p1_01345
p1_01346,test,stretching,8,127,0,423,255,a6240663adb270ff46da2875e93ccae877576fdeabd9d404433570a2b1d25e85,8bd2a954b6b4b32f29ff5a7e8fe9dfd7514fb7de8034e7449eafacf6c4a30e4d,source_p1_01346
p1_01347,test,standing,1,220,112,297,337,ee223210432649db361de101b914dd8fe7b77c57ef334f0867a83c82846205bb,8b5f53c4bef2ccb98a8b1718c9ed081ce7d2f0df992f59e3aed8be22f454ae66,source_p1_01347
p1_01348,train,jumping,5,45,56,133,244,749b5b4f108d0dc309eb0903ca36074e9b33d86d22dcb9a2ace3c9c5323ad34f,c370891971adc8f5397da83f6eef8efe2cd5674047878793e0e2c73be77e3b8c,source_p1_01348
p1_01349,val,running,3,18,37,231,332,c5d86c731c0a115644dd6e11b44ffd97070a3c9430990aab50d1a9352c196411,9246726354dec58afc725f1897cb66df46d67e356d954c2ac42e40f045f0c793,source_p1_01349
p1_01350,train,jumping,5,111,60,386,422,a4c5dd2e2b0b37689cd997bbac3735580727b37dd57777072c80ba3423ad9048,1135b0b62a02623ee520f22c36cb860809b9dea3d1768b06799b98a536019404,source_p1_01350
p1_01351,train,sitting,0,72,185,231,585,656dc556229b3d128c11e1dac03582c590b3aa668c552d6c4567508802c250f1,b1cddb2c502935ffc9c8d0628ed46dab3924399ca20046cc4ac52a387fd143a2,source_p1_01351
p1_01352,val,standing,1,81,50,299,468,814e67925b520d1fec1716f72a1632528399faa507b22486192c8f3a3c487bbd,807f3f3d46350977067d573faa87c0c286d55304c643935279940e062211c71f,source_p1_01352
p1_01353,test,jumping,5,102,56,275,429,6a8757b975485566d0bacb7d250b0d8e53399f04bb1f84b7f1d838ca51e61734,9ecce33daa07a9835b7932daf195e4cbb250c7f5cbd14530c4a432c3bea5cd8a,source_p1_01353
p1_01354,train,standing,1,122,302,186,444,f59f9d16fb24fef306e3bb4ff7fdba7600fe25396e3f73ba14ddb97b05c87c41,08b2d28849788828ee5440a39530fa18c371ada476b5db6608a1b2dd6bce10c3,source_p1_01354
p1_01355,train,bending,4,139,78,244,253,0d833ab1c8cc47089701b342ddc8ad94556cbb26b76120cf4bb0128e8f627347,717598fd75ec17decd51cb4cda8f76758ab56722c6fd0f5abc8af93433060993,source_p1_01355
p1_01356,val,bending,4,0,74,306,478,d007c0412cb57c5cf2b95f58d7160d3e6338c9c95508d28ea7e4512374c25a44,75f8adcdfe2ca615c3325590a7d5784c7e3c79d12cba4e3dc9b38843c35ea347,source_p1_01356
p1_01357,test,running,3,233,96,300,232,5a3a1c5c2e7c96d17f0273492b2a68af143c32d7e5271c1245a4ab31268faa6a,0edd3fa0b4ba60734ccb79a0eac99e6546c25fea0f7b5d124dc5a94821110697,source_p1_01357
p1_01358,train,standing,1,200,83,295,329,9fd3b3e2c7695288fa2f154e81316cd9372864fd24256384b128c0f5b696e25d,bbf9626b320c8a095e3b9ac03204e5df185a8e09156a0a0ff3c2bc997c0b4b6b,source_p1_01358
p1_01359,train,walking,2,147,81,196,235,42f370723108b7674d627886913cb95ab75825a2e03cd3be8e259714adfbec5e,816e5331e303006151c4a71f301fa6b22f26f8e422f59c7b59f66dd9d0c800b1,source_p1_01359
p1_01360,train,bending,4,0,24,331,427,93f826582db6763f13b5703bcef766e53d5e692473f9cda0fbe66eb93e939b42,ec9fe0b3b55476f09eb6bbdb0ad03d98db9d7667426aa049b602f283b7df6d21,source_p1_01360
p1_01361,train,standing,1,68,0,268,487,c410c17c4103479b2de08ce6a8a03a697083c68be14f67c6a08864dfd672aa81,f47922b71c04d090d00a115d80794985a0089f5050d0e3238d4fa48826928cd3,source_p1_01361
p1_01362,train,squatting,7,142,111,333,341,41aafa8ba057bc343be4f5a910610c0d5964236ddbfb6793e4abde3f6f52dbb7,340fe2b1d177fb58169e2d9480a6436fd029c9b8486d2c18a317d7ed63b4877f,source_p1_01362
p1_01363,train,jumping,5,200,8,288,242,51a7ab0a8bd3272c21358d912c355c68d8d5b649241628a87014bd09567ecd65,80d4a0e8a4221b671dc8214a5447362546a6053038d6076441c9608eeb78a777,source_p1_01363
p1_01364,train,jumping,5,99,192,221,458,1880a86f9eb1fe438dfae8561a2440bcad362f68a3c12535da800b0a0355e72d,2f7ec808b4104015944dc83e55e0dbbea116b9a42ca5a75e87583c94d23a06e5,source_p1_01364
p1_01365,val,sitting,0,109,141,182,287,7e64757e8dc6ffbd04a375a99fbccab5aa9162ac36bc3aa05a66b7165d058ae4,c8d66e0115eac79dbdd770bb2ba2755348f1706e41ed1407c3a00f615f307317,source_p1_01365
p1_01366,train,standing,1,199,63,449,594,b59e142466a1769146d8e066428aed68a40359d42450dc1110ca672f216f77b9,3ca6117ab63b23aac02e7c025db2f13416152b89b47d611290581e9646a08788,source_p1_01366
p1_01367,val,sitting,0,65,127,290,483,cb7c34e9b14a6803c8c04b6202befdccd731fe978f5004a0fc3fd00522a41325,d49d84ad87020afd21c67c2ab2bfc6e73974403540d420f602c2bac4e0988d65,source_p1_01367
p1_01368,val,bending,4,31,81,191,359,c305c85492ef4bad36f4a15672922b5806dd801298394786eb0e0a71f98f2648,7c023498e715d1f9491b2670be809f8ef0d76861016a333288ee153d269a7a96,source_p1_01368
p1_01369,train,jumping,5,61,22,321,474,0da0a50ea911365eb75d52a486f96b16e7f810ea0a1784be8f0d8693d90a08ff,bd7a2ec48beac8e8cb51f0fec81df6ad986147108e445dd2b0657397811d0a75,source_p1_01369
p1_01370,test,walking,2,194,121,281,338,d62b5559dc91fcda63798df54287b8527673b7ea6b677606cef1c16d07cc176c,af32e55a08698e34f0098a5872c0304133c46176aa622dc400fd712a48eaef4a,source_p1_01370
p1_01371,test,standing,1,91,13,391,581,9b0965117ec73eb62cde1d6e75f3727ad0d68890df659cbb0ece1101a4b9fb46,56126df3f284ac8868bebac2c34cc9a4d0ebac32ee61787a97fde1bf76df5db5,source_p1_01371
p1_01372,train,running,3,138,107,235,334,c9e2b3610bfefbd5d7de1b982f803d25ee9e8ac49acdfd9d11a7b5de48b20baf,9f1fdb35f81ff22eb4239674e2dd312853f5cd85a8be02d44435a11dde146c89,source_p1_01372
p1_01373,train,walking,2,265,53,344,235,11d295808e8fd977f2a8887f90aa7203f2679fa8d3747840b80e5f391c4cfbb5,3dccfe63ef5d1bbff501715d9ca64b8f696208e2b0f600aff02795aa98ffa262,source_p1_01373
p1_01374,train,lying,6,184,11,495,328,b685e99d43572f6d93885a10f4e7c2c2cd75027090b3c151e29f6785600ef53d,42f2d776f4919bd590603d8235ebf2397d5086381fd259e81bf5a624ca3cc7e8,source_p1_01374
p1_01375,val,bending,4,0,1,488,339,358ce7caccc37d2a494fb33ebbf3cb0eee5d05eb98bc8b9d98d2d090cd031761,eebb509e1a53657407924fd2c7b56694a7b6437012a6b52141f0de9463a3cefe,source_p1_01375
p1_01376,train,stretching,8,142,240,213,462,a61f432937dc3fc461a5836ceda64ff5d8be9189f80df904f46a113da1b21752,aaa5765d95aedcf6afedbc5b32e3568dd99f84e583eff930eb3e49bb96a6e435,source_p1_01376
p1_01377,train,standing,1,0,29,393,500,61e0ac0b97f83e6c98768396d0e8337d30ac9f3b4e3d7451d6abab42bbae2d2d,a1f4bab9a4048e91738359a38e5c13843a3a583605701eefc803277defabe337,source_p1_01377
p1_01378,train,standing,1,96,114,152,363,b164dca01f733e3add82a667015bcf0cebc2e11d153727871d894add40463510,a10649e04a04bfcb8b26ae58b1f6b9faa6c1350e1ba3d62505135916f2898f7e,source_p1_01378
p1_01379,val,walking,2,260,126,368,413,752ff6a520cea42d3caa340074bc6b4e56ac5c386d826a9e15481f3043f193df,d2f56ef3334f396e1b8ecc7f81b2a0114975e32bf324f371426d2733564958bf,source_p1_01379
p1_01380,val,standing,1,6,6,359,414,fea7c76d84818264de06b2bdb98f25fe468dea7f4bc289fe968c13474d3b5066,f612631d5c4b9a0c81a53a8de1d0540542a22828ca3edb8e21ad702d91368290,source_p1_01380
p1_01381,val,bending,4,55,108,177,392,1204c634ff59a698edb4378b27c41267d9109d9da29e3f3aaf64e298ce3a9b50,2e9273c07915ec6ccd929cb9b1074342be099130e1c1e043fc6184f5a1934c83,source_p1_01381
p1_01382,train,walking,2,96,15,272,571,c3d106298874decfa561bc5fa8bc1bb8d3279d5fda4dc3090810964435170d00,c3aa440c929e6e420836155570aeaf7c681697809fdbe9af08d68ee7a1d3a023,source_p1_01382
p1_01383,train,standing,1,159,121,236,327,d09a427d0b1a2140ba17c232c6746bd8d689a774303c3cb242f5ddf25fd6b397,2154045a1cdf492ba684396c4dc654efdf694ded64ad42d9e39bd77574ae2996,source_p1_01383
p1_01384,test,stretching,8,202,63,348,392,88dc47cdcf58d3766c7e4c95f152a1e920d864f44c4940c6b636bb3eccea7c27,fe4bf9b1364200fa8a8ab4341519741a84cc62c236e53231471507bbd774587f,source_p1_01384
p1_01385,train,stretching,8,36,41,261,191,f101ca38c797a82903f098b44b82c02817bde3ed8fe7da5104b6ff759835b248,be960ce16d8be93d4ed928beb6af43c3887fa709eda8b31e7ba8e98c70311d54,source_p1_01385
p1_01386,train,walking,2,18,0,406,271,fcb617859e79fbdcc9ef14ac8b877d3d6a8a642fa36ac56829ac8a9f356d184f,7a558634d54bed68efbb39a6aed806b2eea38ddc79d35886e2a20aaddda3642f,source_p1_01386
p1_01387,test,bending,4,260,204,328,279,b9a81c3f05bd547e9bb85c3f464ab254fc47f47bc9cc602d1e0a1766fea107b0,e3df751bc11c487de9371046517ff9d5fdf01981aeae5d3ca993f85d1a96add1,source_p1_01387
p1_01388,train,jumping,5,95,19,333,570,01b3c5b434d3c50d7927f97f91f0af18fca5cc85f70fe002e3431b1b06a558a9,63b37cbd10ee63ee2d773b4b292520cc6ca1a904b694fe553167bba85b568838,source_p1_01388
p1_01389,train,stretching,8,112,180,215,471,882052f6f59d02c45244841583c1309b6d89c36c3b5d572cbc788e9f6dcd190b,260d06007e3f387511236be516a1782641b79d967c87f955427a9e44b7f4cf13,source_p1_01389
p1_01390,train,sitting,0,159,1,416,276,c61f09b647a87885f4514a612e29307cc9dcc65a2ffd845c563b4a5ef3784516,8398d91203224ee84bc9a7cf2e06d706110b43ce6f2dd8c1dcb156061e280acd,source_p1_01390
p1_01391,test,lying,6,32,42,311,507,f0838202dfa2164b2dbde4468e4dc7536f746f14ae29645b64a9df7166248eea,375f3ec28446afcffcc5fddd9399642957ed8db1423028eaaecf7f3a7162e1b6,source_p1_01391
p1_01392,val,walking,2,505,170,552,307,bc5ee968755e8f51c3e5ef7f72c79e3340e3ce9b487b9734c7a005cf0beecde8,56da6413b4bb6a1c0efed59e694f95740dae87d7069dd461fb9593df0bf1438b,source_p1_01392
p1_01393,train,walking,2,82,126,238,463,a12a19efcc881e12c5a4137a781caeb38c68f3d347df3296618ea69b87b9747d,cf0c4606704d9eaa17f32fb5b12c6d341ab8ad5c7e8befc2d34bc4e25a970408,source_p1_01393
p1_01394,train,standing,1,316,98,439,330,fd3c093afe7d705ef14bf00dcdcc9ab3e21c71bde00e912040944bd9bbc1aaac,0d487c2816cbc47f13513f5879d8ba45ec28b7274815ab8b2768f04aff9eb878,source_p1_01394
p1_01395,train,stretching,8,31,61,136,294,f5c302d51d12256d3ee0468d169e0961f2a18d5663767bf4629ad6d693d48dc8,44c9a017c83eefbeb34b689b00b1443e13ac64198d3194b8dd9763aa968978d3,source_p1_01395
p1_01396,test,walking,2,256,162,292,241,a93721bbaa2cb7334b3b0abe9bb1fa5dd288f5153c1f8415053d56be3d2fcb51,a0878ff3817f10179953756e031aeb55fcb4afd91bc38f65670031d93a0bc0a2,source_p1_01396
p1_01397,val,standing,1,130,84,218,340,8c45e2d611807bd88e73648b3c4079f9c93dc31fd0ecec8e43d0a6cad1889d2e,1eb00c6928c97286a04620cbf2a5d53611c345a1d9d57e811e2d5586c0266182,source_p1_01397
p1_01398,train,running,3,75,121,252,404,4c65caadbd3c51071763681581976a2c1a2a62f014443c74f8c236e649628dca,68c09cc03d48dd37bc325d15b3b29d28d8ac40861a1f24e2333743ccf03660e6,source_p1_01398
p1_01399,train,sitting,0,103,85,261,426,81845a603f3dafb8b70ef0844969fa93ef848dd61b46a839e2cbb32f65ac48ac,963ce6f09bda6b52d572edb1af988b282dd51befbfb33d20ff975181e69ca4f1,source_p1_01399
p1_01400,train,bending,4,58,215,319,440,3eee73d8f4f48aff3482f0943ec674b9be278649cbae3d7f12609b621a323712,3f5137018b3f8a17beeca1fba455ce54991e35fe5e2c97c04871bae1b05004d6,source_p1_01400
p1_01401,train,walking,2,349,68,405,231,1e0ab6b3edbcbed989a0c7f14aea380dc1251ae72295eae66ceb6a4f0e09bc72,ce7ee9cf1235005c208fcef653823d1ce7479f16b04d0b1a79d93530fed212af,source_p1_01401
p1_01402,train,running,3,196,186,234,260,d5d6f7c5ec0feb52a45b51480f1f6dff36a031226b253ecaf3299c74f328e3dd,ed5c769bdf7dde495737d53cf089b3fa51f583b021695f266b6fe2122bea71f9,source_p1_01402
p1_01403,train,standing,1,88,0,271,594,fa6c82b07849d076f29f27ebd86ee00aa8e4237b8a7bc5591d8e19b154036514,cc43c16ed95c93a944a0549ad1a8b90ed28a39a4b82e36f76be42b212a5169cd,source_p1_01403
p1_01404,test,sitting,0,54,51,352,588,ae4a20144e6278be5d1304e3e11f6dadc5ed17185e0ad47d78e8e189f6dc6bc3,b0fbce6bbfdece34505605283312f289220449e818d3e854838e500499c96c73,source_p1_01404
p1_01405,val,standing,1,41,66,321,492,564455223237611cddd2bb15af9816a922091d3e2f11643b5d0fb5f92e717191,721efa98ac155164179f1a469109dc3a5dbe28848951c634f1ed4f3e6c488eb5,source_p1_01405
p1_01406,train,standing,1,98,52,463,396,590edcb279ae597929a3b01f2b388b69d7a84ecabbb9f8b6166e4fb83c37ec0f,88a9a55a6f2dd2382852388704e481f6d749b57332e9100a63b04b952a299206,source_p1_01406
p1_01407,train,standing,1,93,138,224,432,e9348cfe139b20ba9b1f0ee56c509e36080fc24918cba44dddeb8a595f2254d2,4bf603032f76c7083808d4c0fd700be51dd2d8ea96662d39e20a6bbcec6e93b9,source_p1_01407
p1_01408,test,stretching,8,229,174,270,287,a1c2220701060432be3a26ac75bc0d69ab0092f615fa52b5736fcdfa398d816b,be3e956197705ae70a4d32b41983010b4dd1ae2685e5bd117fa71ff87acfa583,source_p1_01408
p1_01409,train,lying,6,23,18,425,287,5ba6450d25f9e8410c55ff66f7c07d4ac5cd1afedfec021b9cc4052bef017509,c0352588fc5862d4d82fbb04ed1adcc8ff28aa49381ba709fa4d4708da90666c,source_p1_01409
